"GPSData(longitude=15.4381, latitude=46.9971, altitude=360.6, track=165.6, ground_speed=40.7)","AttitudeData(true_heading=165.6, pitch=19.86, roll=-2.87)",1745845584.099076
"GPSData(longitude=15.4383, latitude=46.9967, altitude=370.0, track=165.1, ground_speed=39.2)","AttitudeData(true_heading=165.1, pitch=22.03, roll=-0.87)",1745845585.2004201
"GPSData(longitude=15.4384, latitude=46.9963, altitude=380.0, track=164.2, ground_speed=37.8)","AttitudeData(true_heading=164.2, pitch=22.48, roll=-0.49)",1745845586.3086872
"GPSData(longitude=15.4386, latitude=46.9959, altitude=391.4, track=163.6, ground_speed=36.6)","AttitudeData(true_heading=163.7, pitch=21.86, roll=-0.32)",1745845587.419133
"GPSData(longitude=15.4387, latitude=46.9956, altitude=399.8, track=163.4, ground_speed=35.9)","AttitudeData(true_heading=163.4, pitch=21.04, roll=-0.39)",1745845588.5159218
"GPSData(longitude=15.4388, latitude=46.9953, altitude=407.3, track=163.2, ground_speed=35.6)","AttitudeData(true_heading=163.2, pitch=19.36, roll=-0.59)",1745845589.624744
"GPSData(longitude=15.439, latitude=46.9949, altitude=413.4, track=162.7, ground_speed=35.5)","AttitudeData(true_heading=162.7, pitch=18.07, roll=-1.33)",1745845590.733021
"GPSData(longitude=15.4391, latitude=46.9946, altitude=419.4, track=161.7, ground_speed=35.7)","AttitudeData(true_heading=162.1, pitch=16.17, roll=-2.02)",1745845591.834861
"GPSData(longitude=15.4393, latitude=46.9942, altitude=423.1, track=159.6, ground_speed=36.2)","AttitudeData(true_heading=159.9, pitch=14.17, roll=-2.7)",1745845592.933067
"GPSData(longitude=15.4394, latitude=46.9939, altitude=425.7, track=159.6, ground_speed=36.9)","AttitudeData(true_heading=159.6, pitch=12.92, roll=-1.99)",1745845594.034896
"GPSData(longitude=15.4396, latitude=46.9936, altitude=428.0, track=160.5, ground_speed=37.5)","AttitudeData(true_heading=160.5, pitch=12.87, roll=-0.3)",1745845595.1420019
"GPSData(longitude=15.4397, latitude=46.9932, altitude=430.3, track=160.6, ground_speed=38.0)","AttitudeData(true_heading=160.6, pitch=13.29, roll=0.96)",1745845596.249025
"GPSData(longitude=15.4399, latitude=46.9928, altitude=433.7, track=161.3, ground_speed=38.5)","AttitudeData(true_heading=161.1, pitch=13.8, roll=2.08)",1745845597.3586738
"GPSData(longitude=15.4401, latitude=46.9925, altitude=437.0, track=162.3, ground_speed=38.7)","AttitudeData(true_heading=162.3, pitch=14.64, roll=3.27)",1745845598.475032
"GPSData(longitude=15.4402, latitude=46.9921, altitude=441.0, track=163.4, ground_speed=38.8)","AttitudeData(true_heading=163.4, pitch=15.46, roll=3.26)",1745845599.5919511
"GPSData(longitude=15.4404, latitude=46.9917, altitude=446.6, track=163.7, ground_speed=38.6)","AttitudeData(true_heading=163.7, pitch=16.44, roll=2.12)",1745845600.701704
"GPSData(longitude=15.4405, latitude=46.9913, altitude=451.8, track=163.9, ground_speed=38.3)","AttitudeData(true_heading=163.9, pitch=17.37, roll=0.61)",1745845601.808779
"GPSData(longitude=15.4407, latitude=46.991, altitude=457.7, track=163.6, ground_speed=37.9)","AttitudeData(true_heading=163.6, pitch=18.44, roll=-1.31)",1745845602.916766
"GPSData(longitude=15.4408, latitude=46.9906, altitude=463.8, track=162.7, ground_speed=37.3)","AttitudeData(true_heading=162.7, pitch=19.06, roll=-2.51)",1745845604.025333
"GPSData(longitude=15.4409, latitude=46.9903, altitude=470.2, track=161.6, ground_speed=36.8)","AttitudeData(true_heading=161.6, pitch=19.5, roll=-2.53)",1745845605.133274
"GPSData(longitude=15.4411, latitude=46.9899, altitude=478.0, track=160.9, ground_speed=36.1)","AttitudeData(true_heading=160.9, pitch=20.02, roll=-1.7)",1745845606.233133
"GPSData(longitude=15.4413, latitude=46.9896, altitude=484.3, track=159.8, ground_speed=35.7)","AttitudeData(true_heading=160.3, pitch=19.52, roll=-1.33)",1745845607.334857
"GPSData(longitude=15.4414, latitude=46.9892, altitude=489.8, track=159.5, ground_speed=35.7)","AttitudeData(true_heading=159.5, pitch=17.23, roll=-4.13)",1745845608.416839
"GPSData(longitude=15.4416, latitude=46.9889, altitude=494.3, track=159.7, ground_speed=35.9)","AttitudeData(true_heading=159.7, pitch=16.2, roll=-4.91)",1745845609.502041
"GPSData(longitude=15.4417, latitude=46.9886, altitude=498.2, track=156.5, ground_speed=36.1)","AttitudeData(true_heading=156.5, pitch=15.76, roll=-7.61)",1745845610.61602
"GPSData(longitude=15.442, latitude=46.9882, altitude=502.3, track=153.6, ground_speed=36.5)","AttitudeData(true_heading=154.0, pitch=14.93, roll=-6.33)",1745845611.7185721
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845612.823736
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845613.940379
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845615.05702
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845616.103607
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845617.127647
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845618.150105
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845619.171577
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845620.193868
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845621.308938
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845622.423491
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845623.448863
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845624.469855
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845625.491374
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845626.513389
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845627.5342689
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845628.555765
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845629.59498
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845630.597218
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845631.60002
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845632.60204
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845633.604774
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845634.607571
"GPSData(longitude=15.4421, latitude=46.988, altitude=504.3, track=152.9, ground_speed=36.7)","AttitudeData(true_heading=152.9, pitch=14.61, roll=-4.23)",1745845635.609686
