"AttitudeData(true_heading=202.2, pitch=4.51, roll=-0.0)",1744550770.2353349
"AttitudeData(true_heading=202.2, pitch=4.5, roll=-0.01)",1744550771.261974
"AttitudeData(true_heading=202.2, pitch=4.5, roll=-0.0)",1744550772.283954
"AttitudeData(true_heading=202.2, pitch=4.49, roll=-0.01)",1744550773.309431
"AttitudeData(true_heading=202.2, pitch=4.49, roll=-0.0)",1744550774.3319511
"AttitudeData(true_heading=202.2, pitch=4.48, roll=-0.01)",1744550775.3484879
"AttitudeData(true_heading=202.2, pitch=4.48, roll=-0.0)",1744550776.369317
"AttitudeData(true_heading=202.2, pitch=4.47, roll=-0.01)",1744550777.395735
"AttitudeData(true_heading=202.2, pitch=4.47, roll=-0.01)",1744550778.415741
"AttitudeData(true_heading=202.2, pitch=4.46, roll=-0.0)",1744550779.443135
"AttitudeData(true_heading=202.2, pitch=4.46, roll=-0.01)",1744550780.466203
"AttitudeData(true_heading=202.2, pitch=4.45, roll=-0.01)",1744550781.483646
"AttitudeData(true_heading=202.2, pitch=4.45, roll=-0.0)",1744550782.506382
"AttitudeData(true_heading=202.2, pitch=4.44, roll=-0.01)",1744550783.529438
"AttitudeData(true_heading=202.2, pitch=4.44, roll=-0.01)",1744550784.556017
"AttitudeData(true_heading=202.2, pitch=4.44, roll=-0.01)",1744550785.5807722
"AttitudeData(true_heading=202.2, pitch=4.43, roll=-0.0)",1744550786.6007118
"AttitudeData(true_heading=202.2, pitch=4.43, roll=-0.0)",1744550787.625779
"AttitudeData(true_heading=202.2, pitch=4.42, roll=-0.01)",1744550788.650419
"AttitudeData(true_heading=202.2, pitch=4.42, roll=-0.0)",1744550789.675157
"AttitudeData(true_heading=202.2, pitch=4.41, roll=-0.01)",1744550790.696386
"AttitudeData(true_heading=202.2, pitch=4.41, roll=-0.01)",1744550791.72133
"AttitudeData(true_heading=202.2, pitch=4.4, roll=-0.0)",1744550792.7455869
"AttitudeData(true_heading=202.2, pitch=4.4, roll=-0.01)",1744550793.7706418
"AttitudeData(true_heading=202.2, pitch=4.4, roll=-0.01)",1744550794.792337
"AttitudeData(true_heading=202.2, pitch=4.39, roll=-0.0)",1744550795.8167932
"AttitudeData(true_heading=202.2, pitch=4.39, roll=-0.0)",1744550796.842409
"AttitudeData(true_heading=202.2, pitch=4.38, roll=-0.01)",1744550797.863683
"AttitudeData(true_heading=202.2, pitch=4.38, roll=-0.01)",1744550798.887899
"AttitudeData(true_heading=202.2, pitch=4.37, roll=-0.01)",1744550799.9088068
"AttitudeData(true_heading=202.2, pitch=4.37, roll=-0.0)",1744550800.9303098
"AttitudeData(true_heading=202.2, pitch=4.37, roll=-0.0)",1744550801.95599
"AttitudeData(true_heading=202.2, pitch=4.36, roll=-0.01)",1744550802.979709
"AttitudeData(true_heading=202.2, pitch=4.36, roll=-0.01)",1744550804.002653
"AttitudeData(true_heading=202.2, pitch=4.35, roll=-0.0)",1744550805.025865
"AttitudeData(true_heading=202.2, pitch=4.35, roll=-0.01)",1744550806.049324
"AttitudeData(true_heading=202.2, pitch=4.35, roll=-0.0)",1744550807.071431
"AttitudeData(true_heading=202.2, pitch=4.34, roll=-0.0)",1744550808.091021
"AttitudeData(true_heading=202.2, pitch=4.34, roll=-0.01)",1744550809.1094139
"AttitudeData(true_heading=202.2, pitch=4.33, roll=-0.01)",1744550810.136993
"AttitudeData(true_heading=202.2, pitch=4.33, roll=-0.0)",1744550811.156776
"AttitudeData(true_heading=202.2, pitch=4.33, roll=-0.01)",1744550812.1836412
"AttitudeData(true_heading=202.2, pitch=4.32, roll=-0.01)",1744550813.1972742
"AttitudeData(true_heading=202.2, pitch=4.32, roll=0.0)",1744550814.213778
"AttitudeData(true_heading=202.2, pitch=4.31, roll=-0.01)",1744550815.224688
"AttitudeData(true_heading=202.2, pitch=4.31, roll=-0.0)",1744550816.23695
"AttitudeData(true_heading=202.2, pitch=4.3, roll=-0.01)",1744550817.2513301
"AttitudeData(true_heading=202.2, pitch=4.3, roll=-0.0)",1744550818.264833
"AttitudeData(true_heading=202.2, pitch=4.3, roll=-0.01)",1744550819.2783082
"AttitudeData(true_heading=202.2, pitch=4.29, roll=-0.01)",1744550820.289527
"AttitudeData(true_heading=202.2, pitch=4.29, roll=-0.0)",1744550821.3024662
"AttitudeData(true_heading=202.2, pitch=4.29, roll=-0.01)",1744550822.314417
"AttitudeData(true_heading=202.2, pitch=4.28, roll=-0.01)",1744550823.330805
"AttitudeData(true_heading=202.2, pitch=4.28, roll=-0.0)",1744550824.344337
"AttitudeData(true_heading=202.2, pitch=4.27, roll=-0.01)",1744550825.3590431
"AttitudeData(true_heading=202.2, pitch=4.27, roll=-0.0)",1744550826.370019
"AttitudeData(true_heading=202.2, pitch=4.27, roll=-0.01)",1744550827.3814552
"AttitudeData(true_heading=202.2, pitch=4.26, roll=-0.01)",1744550828.398046
"AttitudeData(true_heading=202.2, pitch=4.26, roll=-0.0)",1744550829.41068
"AttitudeData(true_heading=202.2, pitch=4.26, roll=-0.01)",1744550830.4258182
"AttitudeData(true_heading=202.2, pitch=4.25, roll=-0.01)",1744550831.438784
"AttitudeData(true_heading=202.2, pitch=4.25, roll=-0.0)",1744550832.4615018
"AttitudeData(true_heading=202.2, pitch=4.25, roll=-0.0)",1744550833.485245
"AttitudeData(true_heading=202.2, pitch=4.24, roll=-0.0)",1744550834.5045528
"AttitudeData(true_heading=202.2, pitch=4.24, roll=-0.01)",1744550835.527065
"AttitudeData(true_heading=202.2, pitch=4.23, roll=-0.0)",1744550836.5447412
"AttitudeData(true_heading=202.2, pitch=4.23, roll=-0.0)",1744550837.561676
"AttitudeData(true_heading=202.2, pitch=4.22, roll=-0.01)",1744550838.582657
"AttitudeData(true_heading=202.2, pitch=4.22, roll=-0.0)",1744550839.60495
"AttitudeData(true_heading=202.2, pitch=4.22, roll=-0.01)",1744550840.61804
"AttitudeData(true_heading=202.2, pitch=4.21, roll=-0.0)",1744550841.6350012
"AttitudeData(true_heading=202.2, pitch=4.21, roll=-0.01)",1744550842.6585732
"AttitudeData(true_heading=202.2, pitch=4.21, roll=-0.0)",1744550843.681718
"AttitudeData(true_heading=202.2, pitch=4.2, roll=-0.01)",1744550844.699413
"AttitudeData(true_heading=202.1, pitch=4.2, roll=-0.0)",1744550845.725419
"AttitudeData(true_heading=202.2, pitch=4.19, roll=-0.01)",1744550846.7509189
"AttitudeData(true_heading=202.1, pitch=4.19, roll=-0.0)",1744550847.773694
"AttitudeData(true_heading=202.1, pitch=4.19, roll=-0.01)",1744550848.791971
"AttitudeData(true_heading=202.1, pitch=4.18, roll=-0.01)",1744550849.814744
"AttitudeData(true_heading=202.1, pitch=4.18, roll=-0.0)",1744550850.833091
"AttitudeData(true_heading=202.1, pitch=4.18, roll=-0.0)",1744550851.855644
"AttitudeData(true_heading=202.1, pitch=4.17, roll=-0.01)",1744550852.8760629
"AttitudeData(true_heading=202.1, pitch=4.17, roll=-0.01)",1744550853.89623
"AttitudeData(true_heading=202.1, pitch=4.16, roll=-0.0)",1744550854.919564
"AttitudeData(true_heading=202.1, pitch=4.16, roll=-0.01)",1744550855.944322
"AttitudeData(true_heading=202.1, pitch=4.16, roll=-0.0)",1744550856.9701362
"AttitudeData(true_heading=202.1, pitch=4.15, roll=-0.0)",1744550857.984673
"AttitudeData(true_heading=202.1, pitch=4.15, roll=-0.01)",1744550859.003676
"AttitudeData(true_heading=202.1, pitch=4.15, roll=-0.0)",1744550860.022676
"AttitudeData(true_heading=202.1, pitch=4.14, roll=-0.0)",1744550861.0468218
"AttitudeData(true_heading=202.1, pitch=4.14, roll=-0.01)",1744550862.068316
"AttitudeData(true_heading=202.1, pitch=4.14, roll=-0.0)",1744550863.0948281
"AttitudeData(true_heading=202.1, pitch=4.13, roll=-0.0)",1744550864.116179
"AttitudeData(true_heading=202.1, pitch=4.13, roll=-0.01)",1744550865.1416278
"AttitudeData(true_heading=202.1, pitch=4.13, roll=-0.01)",1744550866.160396
"AttitudeData(true_heading=202.1, pitch=4.12, roll=-0.0)",1744550867.184457
"AttitudeData(true_heading=202.1, pitch=4.12, roll=-0.0)",1744550868.208535
"AttitudeData(true_heading=202.1, pitch=4.12, roll=-0.01)",1744550869.2259
"AttitudeData(true_heading=202.1, pitch=4.11, roll=-0.0)",1744550870.250784
"AttitudeData(true_heading=202.1, pitch=4.11, roll=-0.0)",1744550871.275249
"AttitudeData(true_heading=202.1, pitch=4.11, roll=-0.01)",1744550872.3012311
"AttitudeData(true_heading=202.1, pitch=4.1, roll=-0.0)",1744550873.3251698
"AttitudeData(true_heading=202.1, pitch=4.1, roll=-0.0)",1744550874.341152
"AttitudeData(true_heading=202.1, pitch=4.1, roll=-0.01)",1744550875.362556
"AttitudeData(true_heading=202.1, pitch=4.09, roll=-0.0)",1744550876.389029
"AttitudeData(true_heading=202.1, pitch=4.09, roll=-0.0)",1744550877.4133198
"AttitudeData(true_heading=202.1, pitch=4.09, roll=-0.0)",1744550878.43757
"AttitudeData(true_heading=202.1, pitch=4.08, roll=-0.01)",1744550879.463414
"AttitudeData(true_heading=202.1, pitch=4.08, roll=-0.0)",1744550880.482284
"AttitudeData(true_heading=202.1, pitch=4.08, roll=-0.01)",1744550881.5002859
"AttitudeData(true_heading=202.1, pitch=4.07, roll=-0.0)",1744550882.525221
"AttitudeData(true_heading=202.1, pitch=4.07, roll=-0.01)",1744550883.5488682
"AttitudeData(true_heading=202.1, pitch=4.07, roll=-0.01)",1744550884.565449
"AttitudeData(true_heading=202.1, pitch=4.06, roll=-0.01)",1744550885.591614
"AttitudeData(true_heading=202.1, pitch=4.06, roll=-0.0)",1744550886.6141
"AttitudeData(true_heading=202.1, pitch=4.06, roll=-0.01)",1744550887.634033
"AttitudeData(true_heading=202.1, pitch=4.05, roll=-0.0)",1744550888.657821
"AttitudeData(true_heading=202.1, pitch=4.05, roll=-0.0)",1744550889.682833
"AttitudeData(true_heading=202.1, pitch=4.05, roll=-0.01)",1744550890.706184
"AttitudeData(true_heading=202.1, pitch=4.04, roll=-0.0)",1744550891.725278
"AttitudeData(true_heading=202.1, pitch=4.04, roll=-0.01)",1744550892.751036
"AttitudeData(true_heading=202.1, pitch=4.04, roll=-0.0)",1744550893.7733388
"AttitudeData(true_heading=202.1, pitch=4.04, roll=-0.0)",1744550894.797041
"AttitudeData(true_heading=202.1, pitch=4.03, roll=-0.01)",1744550895.813427
"AttitudeData(true_heading=202.1, pitch=4.03, roll=-0.0)",1744550896.838031
"AttitudeData(true_heading=202.1, pitch=4.03, roll=-0.01)",1744550897.858482
"AttitudeData(true_heading=202.1, pitch=4.02, roll=-0.0)",1744550898.882283
"AttitudeData(true_heading=202.1, pitch=4.02, roll=-0.01)",1744550899.9070258
"AttitudeData(true_heading=202.1, pitch=4.02, roll=0.0)",1744550900.933224
"AttitudeData(true_heading=202.1, pitch=4.01, roll=-0.01)",1744550901.953181
"AttitudeData(true_heading=202.1, pitch=4.01, roll=-0.01)",1744550902.977889
"AttitudeData(true_heading=202.1, pitch=4.01, roll=0.0)",1744550904.004574
"AttitudeData(true_heading=202.1, pitch=4.0, roll=-0.01)",1744550905.030779
"AttitudeData(true_heading=202.1, pitch=4.0, roll=-0.0)",1744550906.049561
"AttitudeData(true_heading=202.1, pitch=4.0, roll=-0.0)",1744550907.0692632
"AttitudeData(true_heading=202.1, pitch=4.0, roll=-0.0)",1744550908.0938182
"AttitudeData(true_heading=202.1, pitch=3.99, roll=-0.01)",1744550909.116159
"AttitudeData(true_heading=202.1, pitch=3.99, roll=-0.0)",1744550910.1386392
"AttitudeData(true_heading=202.1, pitch=3.99, roll=-0.0)",1744550911.16157
"AttitudeData(true_heading=202.1, pitch=3.98, roll=-0.01)",1744550912.183738
"AttitudeData(true_heading=202.1, pitch=3.98, roll=-0.0)",1744550913.204874
"AttitudeData(true_heading=202.1, pitch=3.98, roll=-0.01)",1744550914.230449
"AttitudeData(true_heading=202.1, pitch=3.97, roll=-0.0)",1744550915.249651
"AttitudeData(true_heading=202.1, pitch=3.97, roll=-0.0)",1744550916.267298
"AttitudeData(true_heading=202.1, pitch=3.97, roll=-0.0)",1744550917.287703
"AttitudeData(true_heading=202.1, pitch=3.96, roll=-0.01)",1744550918.306478
"AttitudeData(true_heading=202.1, pitch=3.96, roll=0.0)",1744550919.325084
"AttitudeData(true_heading=202.1, pitch=3.96, roll=-0.01)",1744550920.349198
"AttitudeData(true_heading=202.1, pitch=3.96, roll=-0.0)",1744550921.377842
"AttitudeData(true_heading=202.1, pitch=3.95, roll=-0.01)",1744550922.398453
"AttitudeData(true_heading=202.1, pitch=3.95, roll=-0.0)",1744550923.418903
"AttitudeData(true_heading=202.1, pitch=3.95, roll=-0.01)",1744550924.4415371
"AttitudeData(true_heading=202.1, pitch=3.94, roll=0.0)",1744550925.461364
"AttitudeData(true_heading=202.1, pitch=3.94, roll=-0.01)",1744550926.485947
"AttitudeData(true_heading=202.1, pitch=3.94, roll=-0.0)",1744550927.502151
"AttitudeData(true_heading=202.1, pitch=3.93, roll=-0.0)",1744550928.523734
"AttitudeData(true_heading=202.1, pitch=3.93, roll=-0.01)",1744550929.543162
"AttitudeData(true_heading=202.1, pitch=3.93, roll=-0.0)",1744550930.563044
"AttitudeData(true_heading=202.1, pitch=3.93, roll=-0.01)",1744550931.5874062
"AttitudeData(true_heading=202.1, pitch=3.92, roll=-0.0)",1744550932.60925
"AttitudeData(true_heading=202.1, pitch=3.92, roll=-0.0)",1744550933.634915
"AttitudeData(true_heading=202.1, pitch=3.92, roll=-0.01)",1744550934.658998
"AttitudeData(true_heading=202.1, pitch=3.91, roll=-0.0)",1744550935.684461
"AttitudeData(true_heading=202.1, pitch=3.91, roll=-0.0)",1744550936.7068958
"AttitudeData(true_heading=202.1, pitch=3.91, roll=-0.01)",1744550937.724948
"AttitudeData(true_heading=202.1, pitch=3.91, roll=-0.0)",1744550938.750895
"AttitudeData(true_heading=202.1, pitch=3.9, roll=-0.01)",1744550939.773327
"AttitudeData(true_heading=202.0, pitch=3.9, roll=-0.0)",1744550940.7978299
"AttitudeData(true_heading=202.1, pitch=3.9, roll=-0.01)",1744550941.822817
"AttitudeData(true_heading=202.0, pitch=3.89, roll=0.0)",1744550942.847688
"AttitudeData(true_heading=202.0, pitch=3.89, roll=-0.01)",1744550943.869938
"AttitudeData(true_heading=202.0, pitch=3.89, roll=-0.0)",1744550944.888041
"AttitudeData(true_heading=202.0, pitch=3.89, roll=-0.0)",1744550945.906375
"AttitudeData(true_heading=202.0, pitch=3.88, roll=-0.0)",1744550946.928778
"AttitudeData(true_heading=202.0, pitch=3.88, roll=-0.01)",1744550947.953728
"AttitudeData(true_heading=202.0, pitch=3.88, roll=-0.0)",1744550948.982347
"AttitudeData(true_heading=202.0, pitch=3.88, roll=-0.01)",1744550950.006279
"AttitudeData(true_heading=202.0, pitch=3.87, roll=-0.0)",1744550951.032693
"AttitudeData(true_heading=202.0, pitch=3.87, roll=-0.0)",1744550952.057445
"AttitudeData(true_heading=202.0, pitch=3.87, roll=-0.01)",1744550953.081671
"AttitudeData(true_heading=202.0, pitch=3.87, roll=-0.0)",1744550954.102798
"AttitudeData(true_heading=202.0, pitch=3.86, roll=-0.01)",1744550955.1273642
"AttitudeData(true_heading=202.0, pitch=3.86, roll=-0.0)",1744550956.153722
"AttitudeData(true_heading=202.0, pitch=3.86, roll=-0.01)",1744550957.172596
"AttitudeData(true_heading=202.0, pitch=3.85, roll=-0.0)",1744550958.199299
"AttitudeData(true_heading=202.0, pitch=3.85, roll=-0.01)",1744550959.220611
"AttitudeData(true_heading=202.0, pitch=3.85, roll=-0.0)",1744550960.2435699
"AttitudeData(true_heading=202.0, pitch=3.85, roll=-0.0)",1744550961.261732
"AttitudeData(true_heading=202.0, pitch=3.84, roll=-0.01)",1744550962.2855449
"AttitudeData(true_heading=202.0, pitch=3.84, roll=-0.0)",1744550963.309715
"AttitudeData(true_heading=202.0, pitch=3.84, roll=-0.01)",1744550964.3363829
"AttitudeData(true_heading=202.0, pitch=3.84, roll=-0.0)",1744550965.361763
"AttitudeData(true_heading=202.0, pitch=3.83, roll=-0.01)",1744550966.386268
"AttitudeData(true_heading=202.0, pitch=3.83, roll=-0.0)",1744550967.410741
"AttitudeData(true_heading=202.0, pitch=3.83, roll=-0.0)",1744550968.436321
"AttitudeData(true_heading=202.0, pitch=3.83, roll=-0.0)",1744550969.459958
"AttitudeData(true_heading=202.0, pitch=3.82, roll=-0.0)",1744550970.48337
"AttitudeData(true_heading=202.0, pitch=3.82, roll=-0.01)",1744550971.504459
"AttitudeData(true_heading=202.0, pitch=3.82, roll=-0.0)",1744550972.5268219
"AttitudeData(true_heading=202.0, pitch=3.82, roll=-0.01)",1744550973.551724
"AttitudeData(true_heading=202.0, pitch=3.81, roll=-0.0)",1744550974.575841
"AttitudeData(true_heading=202.0, pitch=3.81, roll=-0.0)",1744550975.596951
"AttitudeData(true_heading=202.0, pitch=3.81, roll=-0.01)",1744550976.622772
"AttitudeData(true_heading=202.0, pitch=3.81, roll=-0.0)",1744550977.646585
"AttitudeData(true_heading=202.0, pitch=3.8, roll=-0.0)",1744550978.667391
"AttitudeData(true_heading=202.0, pitch=3.8, roll=-0.0)",1744550979.690725
"AttitudeData(true_heading=202.0, pitch=3.8, roll=-0.01)",1744550980.7154071
"AttitudeData(true_heading=202.0, pitch=3.8, roll=-0.0)",1744550981.739033
"AttitudeData(true_heading=202.0, pitch=3.79, roll=-0.0)",1744550982.759991
"AttitudeData(true_heading=202.0, pitch=3.79, roll=-0.01)",1744550983.784234
"AttitudeData(true_heading=202.0, pitch=3.79, roll=-0.0)",1744550984.8079731
"AttitudeData(true_heading=202.0, pitch=3.79, roll=-0.0)",1744550985.82915
"AttitudeData(true_heading=202.0, pitch=3.78, roll=-0.0)",1744550986.854351
"AttitudeData(true_heading=202.0, pitch=3.78, roll=-0.0)",1744550987.8770251
"AttitudeData(true_heading=202.0, pitch=3.78, roll=-0.0)",1744550988.90352
"AttitudeData(true_heading=202.0, pitch=3.78, roll=-0.0)",1744550989.928503
"AttitudeData(true_heading=202.0, pitch=3.77, roll=-0.01)",1744550990.94705
"AttitudeData(true_heading=202.0, pitch=3.77, roll=-0.0)",1744550991.972497
"AttitudeData(true_heading=202.0, pitch=3.77, roll=-0.0)",1744550992.999982
"AttitudeData(true_heading=202.0, pitch=3.76, roll=-0.01)",1744550994.025184
"AttitudeData(true_heading=202.0, pitch=3.76, roll=-0.0)",1744550995.049613
"AttitudeData(true_heading=202.0, pitch=3.76, roll=-0.0)",1744550996.07477
"AttitudeData(true_heading=202.0, pitch=3.76, roll=-0.01)",1744550997.09984
"AttitudeData(true_heading=202.0, pitch=3.76, roll=-0.0)",1744550998.123168
"AttitudeData(true_heading=202.0, pitch=3.75, roll=-0.01)",1744550999.141802
"AttitudeData(true_heading=202.0, pitch=3.75, roll=-0.0)",1744551000.167608
"AttitudeData(true_heading=202.0, pitch=3.75, roll=-0.01)",1744551001.191648
"AttitudeData(true_heading=202.0, pitch=3.75, roll=-0.0)",1744551002.216692
"AttitudeData(true_heading=202.0, pitch=3.74, roll=-0.0)",1744551003.240823
"AttitudeData(true_heading=202.0, pitch=3.74, roll=-0.0)",1744551004.264514
"AttitudeData(true_heading=202.0, pitch=3.74, roll=-0.01)",1744551005.28778
"AttitudeData(true_heading=202.0, pitch=3.74, roll=-0.0)",1744551006.3113549
"AttitudeData(true_heading=202.0, pitch=3.74, roll=-0.01)",1744551007.328744
"AttitudeData(true_heading=202.0, pitch=3.7, roll=-0.0)",1744551008.353305
"AttitudeData(true_heading=202.0, pitch=3.65, roll=-0.0)",1744551009.3789618
"AttitudeData(true_heading=202.0, pitch=3.58, roll=-0.01)",1744551010.401592
"AttitudeData(true_heading=202.0, pitch=3.51, roll=0.0)",1744551011.423179
"AttitudeData(true_heading=202.0, pitch=3.44, roll=-0.01)",1744551012.444504
"AttitudeData(true_heading=202.0, pitch=3.37, roll=-0.0)",1744551013.46442
"AttitudeData(true_heading=202.0, pitch=3.3, roll=0.0)",1744551014.489378
"AttitudeData(true_heading=202.0, pitch=3.24, roll=-0.0)",1744551015.510266
"AttitudeData(true_heading=202.0, pitch=3.19, roll=-0.0)",1744551016.5309389
"AttitudeData(true_heading=202.0, pitch=3.14, roll=0.01)",1744551017.557513
"AttitudeData(true_heading=202.0, pitch=3.09, roll=-0.0)",1744551018.5755048
"AttitudeData(true_heading=202.0, pitch=3.05, roll=-0.0)",1744551019.6017458
"AttitudeData(true_heading=202.0, pitch=3.0, roll=0.01)",1744551020.618272
"AttitudeData(true_heading=202.0, pitch=2.96, roll=0.0)",1744551021.635125
"AttitudeData(true_heading=202.0, pitch=2.93, roll=0.01)",1744551022.651201
"AttitudeData(true_heading=202.0, pitch=2.9, roll=0.0)",1744551023.672283
"AttitudeData(true_heading=202.0, pitch=2.87, roll=0.01)",1744551024.695533
"AttitudeData(true_heading=202.0, pitch=2.86, roll=0.01)",1744551025.713068
"AttitudeData(true_heading=202.0, pitch=2.84, roll=0.01)",1744551026.7305841
"AttitudeData(true_heading=202.0, pitch=2.82, roll=0.01)",1744551027.757793
"AttitudeData(true_heading=202.0, pitch=2.81, roll=0.01)",1744551028.781462
"AttitudeData(true_heading=202.0, pitch=2.81, roll=0.01)",1744551029.799145
"AttitudeData(true_heading=202.0, pitch=2.8, roll=0.01)",1744551030.821836
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551031.8450508
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551032.864345
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551033.8887732
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551034.911409
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551035.93435
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551036.955538
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551037.980275
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551039.004746
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551040.02975
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551041.0537758
"AttitudeData(true_heading=202.0, pitch=2.79, roll=0.01)",1744551042.079344
"AttitudeData(true_heading=202.0, pitch=2.8, roll=0.01)",1744551043.104727
"AttitudeData(true_heading=202.0, pitch=2.8, roll=0.01)",1744551044.1310878
"AttitudeData(true_heading=202.0, pitch=2.8, roll=0.01)",1744551045.152716
"AttitudeData(true_heading=202.0, pitch=2.8, roll=0.01)",1744551046.17046
"AttitudeData(true_heading=202.0, pitch=2.8, roll=0.01)",1744551047.196633
"AttitudeData(true_heading=202.0, pitch=2.8, roll=0.01)",1744551048.2209358
"AttitudeData(true_heading=202.0, pitch=2.81, roll=0.01)",1744551049.247869
"AttitudeData(true_heading=202.0, pitch=2.81, roll=0.0)",1744551050.269848
"AttitudeData(true_heading=202.0, pitch=2.81, roll=0.01)",1744551051.2876952
"AttitudeData(true_heading=202.0, pitch=2.81, roll=0.01)",1744551052.308851
"AttitudeData(true_heading=202.0, pitch=2.81, roll=0.0)",1744551053.3353631
"AttitudeData(true_heading=202.0, pitch=2.81, roll=0.01)",1744551054.3593369
"AttitudeData(true_heading=202.0, pitch=2.82, roll=0.0)",1744551055.385644
"AttitudeData(true_heading=202.0, pitch=2.82, roll=0.01)",1744551056.4101472
"AttitudeData(true_heading=202.0, pitch=2.82, roll=0.01)",1744551057.433857
"AttitudeData(true_heading=202.0, pitch=2.82, roll=0.0)",1744551058.4562109
"AttitudeData(true_heading=201.9, pitch=2.82, roll=0.01)",1744551059.4805288
"AttitudeData(true_heading=201.9, pitch=2.82, roll=0.01)",1744551060.5018601
"AttitudeData(true_heading=201.9, pitch=2.82, roll=0.0)",1744551061.5262852
"AttitudeData(true_heading=201.9, pitch=2.83, roll=0.01)",1744551062.551363
"AttitudeData(true_heading=201.9, pitch=2.83, roll=0.0)",1744551063.5784152
"AttitudeData(true_heading=201.9, pitch=2.83, roll=0.0)",1744551064.6030169
"AttitudeData(true_heading=201.9, pitch=2.83, roll=0.01)",1744551065.6305869
"AttitudeData(true_heading=201.9, pitch=2.83, roll=0.0)",1744551066.653978
"AttitudeData(true_heading=201.9, pitch=2.83, roll=0.01)",1744551067.6723058
"AttitudeData(true_heading=201.9, pitch=2.83, roll=0.0)",1744551068.695796
"AttitudeData(true_heading=201.9, pitch=2.84, roll=0.0)",1744551069.7176352
"AttitudeData(true_heading=201.9, pitch=2.84, roll=0.01)",1744551070.7424278
"AttitudeData(true_heading=201.9, pitch=2.84, roll=-0.0)",1744551071.7669241
"AttitudeData(true_heading=201.9, pitch=2.84, roll=0.01)",1744551072.788012
"AttitudeData(true_heading=201.9, pitch=2.84, roll=0.0)",1744551073.808345
"AttitudeData(true_heading=201.9, pitch=2.84, roll=0.01)",1744551074.833652
"AttitudeData(true_heading=201.9, pitch=2.84, roll=0.0)",1744551075.856698
"AttitudeData(true_heading=201.9, pitch=2.84, roll=0.0)",1744551076.8808708
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551077.904601
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.01)",1744551078.920186
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551079.9454389
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551080.966182
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.01)",1744551082.0214
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551083.0796711
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551084.1548858
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551085.207146
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551086.288019
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551087.320676
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551088.438378
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551089.529344
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551090.5901482
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551091.671697
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551092.754153
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551093.820791
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551094.8865669
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551096.011389
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551097.0618901
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.01)",1744551098.145634
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551099.237561
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551100.361282
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551101.428528
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551102.5121531
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551103.5955572
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551104.678535
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551105.745636
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551106.8196921
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551107.894411
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551108.945271
"AttitudeData(true_heading=201.9, pitch=2.85, roll=0.0)",1744551110.06145
"AttitudeData(true_heading=201.9, pitch=2.85, roll=-0.0)",1744551111.1445901
